Area Name,Time Period,Main road accessibility,Local roads density,Motorcycles density,Vehicles density,Active companies rate,Municipality employment rate,Unemployed rate,Transport and storage investments rate,Doctors accessibility,Preschool children enrollment rate,Tourists Arrivals,GVA Per Capita Normalized
GadžinHan,2013,17.11389237,0.249230769,0.083076923,4.646153846,10.38798498,0.380974371,176,0,2.3,0.883615819,0,-0.306521124
GadžinHan,2014,20.59224926,0.252461538,0.107692308,4.563076923,10.94373632,0.361204013,166,0,2.3,1.208530806,0,-0.330254567
GadžinHan,2015,21.22627737,0.252461538,0.089230769,4.553846154,11.14797611,0.365907966,171,0,2.3,0.954822955,0,-0.381611357
GadžinHan,2016,18.90802241,0.252461538,0.08,4.667692308,12.300123,0.378219842,180,0,2.2,0.891385768,0,-0.395877769
GadžinHan,2017,19.48717949,0.252461538,0.092307692,4.670769231,13.10228233,0.37739816,166,0,2.3,1.086956522,0,-0.432680929
GadžinHan,2018,20.10757378,0.252461538,0.076923077,4.64,14.10088676,0.382592191,150,0,2.3,1.349206349,0,-0.412070977
GadžinHan,2019,33.23829532,0.5084,0.086153846,4.827692308,12.75510204,0.382104671,138,0,2.4,1.144230769,0,-0.424300227
GadžinHan,2020,34.18209877,0.5084,0.095384615,5.064615385,12.34567901,0.369078756,152,0,2.2,1.29844413,0,-0.444314227
GadžinHan,2021,34.18209877,0.5084,0.083076923,5.172307692,12.17948718,0.378256963,110,0,1.9,1.076583211,31,-0.432887758
Doljevac,2011,4.943729034,0.52892562,0.272727273,25.54545455,4.112109079,0.119177682,147,0,1.5,1.390955073,0,-0.691230732
Doljevac,2012,4.972246408,0.52892562,0.363636364,27.33884298,3.918154114,0.12768986,147,0.031617327,1.4,1.284673748,0,-0.676146613
Doljevac,2013,4.98771767,0.52892562,0.462809917,27.88429752,4.148698073,0.121378032,153,0,1.3,1.140658664,0,-0.635890228
Doljevac,2014,5.047254848,0.52892562,0.553719008,28.18181818,4.315760721,0.127719001,153,0,1.3,1.325566946,0,-0.707851452
Doljevac,2015,5.074143234,0.52892562,0.595041322,28.97520661,4.66827768,0.332051282,122,0,1.3,1.34378921,0,-0.387203168
Doljevac,2016,5.22454178,0.52892562,0.520661157,29.90082645,4.762168448,0.398168941,112,0,1.3,1.285167464,0,-0.231825741
Doljevac,2017,5.235274542,0.52892562,0.628099174,30.87603306,5.213533001,0.430865376,90,0,1.2,1.111433172,0,-0.20047592
Doljevac,2018,5.246623312,0.52892562,0.52892562,31.33057851,6.114168195,0.446099912,78,0,1.2,1.284054229,0,-0.281674988
Doljevac,2019,5.289252494,0.52892562,0.685950413,33.11570248,5.379356719,0.497508897,52,0,1.2,1.416666667,0,-0.325666087
Doljevac,2020,5.335895986,0.52892562,0.710743802,35.6446281,5.257207462,0.491324283,54,0,1.3,1.377158035,0,-0.252849539
Doljevac,2021,5.335895986,0.52892562,0.636363636,37.47107438,5.200891581,0.578928313,54,0,1.3,1.601407979,104,-0.255373408
Merošina,2011,8.147484592,0.396373057,0.098445596,11.69948187,4.371506378,0.190427233,154,0,1.6,0.998784441,83,-0.593667024
Merošina,2012,8.318168689,0.404145078,0.150259067,12.73056995,4.188330445,0.162040769,170,0,1.4,1.000829187,1,-0.551404138
Merošina,2013,6.799795933,0.404145078,0.160621762,13.19689119,4.591502077,0.151684738,180,0,1.5,1.00042337,0,-0.529219279
Merošina,2014,8.05796675,0.383419689,0.18134715,12.89119171,4.92864499,0.152053011,182,0,1.3,1.082755633,0,-0.497633011
Merošina,2015,8.167149974,0.384974093,0.150259067,13.13989637,4.907428062,0.178946099,161,0,1.2,1.163869258,0,-0.495539106
Merošina,2016,8.312156981,0.384974093,0.191709845,13.57512953,5.337944515,0.205162711,167,0,1.1,1.293478261,0,-0.48780875
Merošina,2017,8.430236101,0.384974093,0.18134715,13.95854922,6.245239909,0.209691412,155,0,1,1.49467839,0,-0.440385522
Merošina,2018,8.538841318,0.384974093,0.176165803,13.98445596,6.171410939,0.207939509,144,0,1.1,1.368,0,-0.470798277
Merošina,2019,8.786927392,0.395854922,0.176165803,14.81865285,6.388282954,0.21503318,126,0,0.9,1.732535885,0,-0.422601041
Merošina,2020,8.864272241,0.395854922,0.202072539,15.4507772,6.601697579,0.226572529,125,0,1.5,1.551456311,0,-0.440650311
Merošina,2021,8.864272241,0.395854922,0.170984456,15.89119171,6.994118582,0.231335572,107,0,1.6,1.725973386,0,-0.443404987
Ražanj,2011,12.65807579,0.269065744,0.069204152,5.266435986,4.805067162,0.144299882,67,0,1.4,1.810800745,0,-0.490064143
Ražanj,2012,12.96606385,0.269896194,0.100346021,5.352941176,4.800178611,0.151475775,75,0,1.7,1.740884407,0,-0.50163008
Ražanj,2013,11.22732976,0.269896194,0.121107266,5.446366782,4.904756473,0.155898609,76,0,1.7,1.806163828,0,-0.509100846
Ražanj,2014,13.08683538,0.269896194,0.124567474,5.629757785,5.10796378,0.152796726,81,0,1.4,1.850921273,0,-0.514305116
Ražanj,2015,13.31247048,0.269896194,0.107266436,5.546712803,5.077940482,0.205435651,80,5.469296174,1.5,1.838235294,0,-0.579665147
Ražanj,2016,13.1947615,0.269896194,0.152249135,5.667820069,5.647002283,0.229649375,83,3.989547038,1.6,1.824686941,0,-0.598279093
Ražanj,2017,13.99486301,0.269896194,0.124567474,5.968858131,6.115459883,0.239025415,83,0,1.6,1.92718894,0,-0.570791325
Ražanj,2018,14.30632658,0.269896194,0.089965398,5.837370242,7.626906727,0.248268398,69,0,1.5,2.064516129,6,-0.50567365
Ražanj,2019,13.94328778,0.269896194,0.083044983,6.07266436,6.641972155,0.258366801,74,4.241282412,1.7,1.822025565,62,-0.530041346
Ražanj,2020,14.24347599,0.269896194,0.08650519,6.332179931,6.915448852,0.255280073,82,4.332593946,2.2,1.778461538,31,-0.520964406
Ražanj,2021,14.24347599,0.269896194,0.096885813,6.619377163,7.885592088,0.257283835,73,0,2.3,2.167544784,25,-0.518077925
Svrljig,2011,16.12066555,0.311066398,0.06639839,4.979879276,7.480425056,0.261210695,152,0,1.7,1.863819965,280,-0.453876601
Svrljig,2012,16.59204692,0.3138833,0.086519115,5.213279678,7.867257903,0.270080197,149,0,1.7,1.9,206,-0.453370042
Svrljig,2013,18.23336968,0.3138833,0.098591549,5.291750503,7.997091967,0.284249177,145,0,1.5,1.962320574,252,-0.469385699
Svrljig,2014,18.55778485,0.3138833,0.116700201,5.366197183,8.291996742,0.284279191,135,0,1.5,2.086269745,269,-0.485068399
Svrljig,2015,18.93323274,0.314486922,0.14084507,5.442655936,8.223311958,0.312525171,124,0,1.6,2.126302882,397,-0.461584058
Svrljig,2016,23.78077779,0.314486922,0.158953722,5.641851107,8.590933497,0.331779545,141,0,1.5,2.176252319,209,-0.471432676
Svrljig,2017,18.3464991,0.314486922,0.185110664,5.818913481,8.508313168,0.3382043,135,0,1.6,1.963171036,218,-0.464384546
Svrljig,2018,18.71760771,0.314486922,0.162977867,5.690140845,10.43242813,0.360121633,119,0,1.6,2.319148936,276,-0.453606952
Svrljig,2019,18.95755559,0.314486922,0.142857143,5.911468813,10.14445707,0.368233195,98,0,1.6,2.321153846,123,-0.464595517
Svrljig,2020,19.3085634,0.314486922,0.177062374,6.183098592,10.33228633,0.369045807,130,0,1.6,2.257725181,28,-0.48818301
Svrljig,2021,19.3085634,0.314486922,0.211267606,6.384305835,10.91185925,0.369585541,116,0,1.7,2.346801347,15,-0.485269359
Pirot,2011,3.984344018,0.083603896,0.161525974,9.647727273,7.207269342,0.402957534,127,0,3.3,2.098378437,6647,0.101040293
Pirot,2012,4.054317549,0.083603896,0.225649351,9.867694805,7.468662953,0.384129123,135,0,3.4,2.221077128,7295,0.101500805
Pirot,2013,5.186721262,0.170454545,0.285714286,10.05032468,7.574293095,0.385446022,132,0,3.5,2.345227273,8150,0.218364017
Pirot,2014,6.011064615,0.17012987,0.339285714,10.13311688,7.855167033,0.378185907,120,0.087931768,3.4,2.01802116,9788,0.165574456
Pirot,2015,6.066028451,0.17012987,0.378246753,10.27029221,8.177507381,0.394916085,130,0,3.5,2.34795495,10005,0.369514254
Pirot,2016,6.566511981,0.17012987,0.409902597,10.59415584,8.269984291,0.41954708,128,0,3.4,2.629665187,14001,0.400401405
Pirot,2017,6.192480819,0.17012987,0.439123377,10.93100649,8.765695333,0.42751275,117,0,3.3,2.57369697,17391,0.405267007
Pirot,2018,6.252990321,0.17012987,0.421266234,10.87175325,9.937065253,0.433102736,105,0,3.4,2.781818182,17883,0.316474185
Pirot,2019,6.306276011,0.17012987,0.637987013,11.17207792,9.010850178,0.432825343,103,0,3.4,2.937880482,20817,0.294658023
Pirot,2020,6.376175372,0.170373377,0.680194805,11.41558442,9.158987256,0.446598467,95,0,3.2,2.990089073,11538,0.18897719
Pirot,2021,6.376175372,0.170373377,0.588474026,11.5487013,9.315235162,0.469021706,93,0,3.3,2.936834094,12876,0.189471438
Babušnica,2011,19.71259715,0.324385633,0.054820416,3.665406427,3.400259067,0.283367003,145,0,1.8,1.590322581,0,-0.311123617
Babušnica,2012,22.94303534,0.38563327,0.060491493,3.784499055,3.326403326,0.282206064,142,0,1.8,1.545454545,0,-0.308538778
Babušnica,2013,16.98483041,0.304347826,0.066162571,3.890359168,3.749786944,0.293314567,155,0,1.8,1.769124742,0,-0.194787699
Babušnica,2014,19.55218679,0.30463138,0.066162571,3.88657845,4.094790033,0.296515831,144,0,1.7,1.54111033,0,-0.103270652
Babušnica,2015,20.95182872,0.324385633,0.049149338,3.952741021,4.192685103,0.311773472,126,0,1.7,1.418687589,0,-0.042731041
Babušnica,2016,22.88575871,0.336767486,0.066162571,4.126654064,4.664776365,0.327409223,124,0,1.7,1.641550841,0,-0.217434865
Babušnica,2017,23.75757576,0.336767486,0.085066163,4.289224953,5.15995872,0.347394932,125,0,1.8,1.643928036,0,-0.225547858
Babušnica,2018,24.43852538,0.336767486,0.088846881,4.143667297,5.790387956,0.364375102,124,0,1.8,1.839258114,0,-0.259481248
Babušnica,2019,24.85172311,0.336767486,0.083175803,4.353497164,6.356142616,0.366078925,132,0,1.9,1.846946868,0,-0.372551654
Babušnica,2020,25.56257023,0.336767486,0.081285444,4.540642722,5.925017877,0.368393693,141,0,1.8,1.916463909,0,-0.352032932
Babušnica,2021,25.56257023,0.336767486,0.085066163,4.56710775,6.528377382,0.367296046,128,0,1.9,1.90947192,68,-0.342652124
BelaPalanka,2011,19.73705902,0.291102515,0.030947776,3.162475822,6.099571381,0.262389904,215,0,2.1,1.983101663,2714,-0.507293288
BelaPalanka,2012,20.14862709,0.292069632,0.050290135,3.340425532,6.549668318,0.250567347,213,0,2.3,1.756002233,0,-0.552890437
BelaPalanka,2013,16.51599147,0.292069632,0.052224371,3.408123791,6.823027719,0.242033898,210,0,2.2,1.813462635,0,-0.530242819
BelaPalanka,2014,20.33220867,0.292069632,0.048355899,3.456479691,6.921013929,0.233760861,186,0,2.2,2.178983834,0,-0.486216875
BelaPalanka,2015,20.6135185,0.291102515,0.054158607,3.477756286,7.207523952,0.245929253,171,0,2.2,2.132404181,0,-0.527994285
BelaPalanka,2016,21.2725165,0.288201161,0.056092843,3.570599613,7.133939718,0.242069163,170,0,2.2,2.271981243,0,-0.59112557
BelaPalanka,2017,21.6786263,0.291102515,0.061895551,3.700193424,7.230004519,0.24015748,157,0,2.2,2.61,0,-0.582197419
BelaPalanka,2018,22.02902011,0.291102515,0.073500967,3.727272727,8.540729176,0.269363296,136,0,2,2.668252081,0,-0.492355178
BelaPalanka,2019,22.41394132,0.291102515,0.160541586,3.941972921,7.849000187,0.289708141,178,0,2.1,2.886597938,0,-0.424806157
BelaPalanka,2020,22.79521049,0.291102515,0.127659574,4.075435203,7.887484558,0.272727273,192,0,1.8,2.43006135,0,-0.546011169
BelaPalanka,2021,22.79521049,0.291102515,0.131528046,4.253384913,7.651331719,0.272537361,191,0,1.8,2.613763174,312,-0.545672514
Dimitrovgrad,2011,20.73226093,0.244306418,0.053830228,3.175983437,7.204184348,0.32183908,145,0.16066318,2.1,2.457551995,0,-0.361496618
Dimitrovgrad,2012,21.04166667,0.244306418,0.062111801,3.215320911,7.8125,0.324872311,139,1.580929487,2.1,2.715693174,2160,-0.314220309
Dimitrovgrad,2013,13.07083418,0.244306418,0.074534161,3.198757764,9.133346864,0.333595718,144,0.315506393,1.9,2.592375367,1031,-0.32736022
Dimitrovgrad,2014,22.16335315,0.244306418,0.074534161,3.15942029,10.45296167,0.324596452,143,0,1.8,2.876327769,1644,-0.383282075
Dimitrovgrad,2015,22.47428037,0.244306418,0.080745342,3.207039337,12.36620596,0.373127036,143,0,1.7,2.928293063,1584,-0.391078675
Dimitrovgrad,2016,19.2621482,0.244306418,0.080745342,3.204968944,13.17592495,0.386733002,147,0,1.8,2.720541401,1907,-0.422042894
Dimitrovgrad,2017,22.17262731,0.245341615,0.080745342,3.231884058,14.73257179,0.396248733,137,0,1.8,2.753036437,5804,-0.435844287
Dimitrovgrad,2018,22.49198614,0.245341615,0.064182195,3.217391304,16.78579164,0.447472831,139,0,1.7,2.981712386,7155,-0.329991175
Dimitrovgrad,2019,21.85204306,0.245341615,0.175983437,3.412008282,16.14674868,0.459316661,127,0,1.8,2.980425532,7903,-0.405465883
Dimitrovgrad,2020,24.53499553,0.287784679,0.126293996,3.407867495,15.20572451,0.451316264,120,0,1.7,2.913427562,3397,-0.423560072
Dimitrovgrad,2021,24.53499553,0.287784679,0.151138716,3.426501035,15.78766731,0.384884793,125,0,1.7,3.102420857,3478,-0.419798519
Smederevo,2011,1.871627615,0.158471074,0.770661157,41.07231405,8.842116934,0.320473323,67,0.07113423,2.2,2.012178099,2244,-0.468339696
Smederevo,2012,1.881711441,0.158471074,1.105371901,42.36570248,9.075539702,0.297952055,78,0.222615465,2.3,2.115437292,1476,-0.48080396
Smederevo,2013,3.097395561,0.158471074,1.254132231,43.47107438,9.313578955,0.29541994,83,0.182086541,2.4,2.102970494,1819,-0.509016522
Smederevo,2014,2.872264488,0.158471074,1.274793388,43.79132231,9.570771109,0.288855524,87,0,2.3,2.156703542,2645,-0.595194652
Smederevo,2015,2.89116418,0.158471074,1.287190083,44.70867769,9.889008641,0.297904503,83,0.000652334,2.3,2.324170714,2046,-0.620502736
Smederevo,2016,2.189509177,0.158471074,1.262396694,46.1714876,10.27746292,0.331103161,78,3.244896987,2.3,2.223673855,3554,-0.58826412
Smederevo,2017,1.704028812,0.155090909,1.324380165,48.3946281,10.7755102,0.353554421,63,0,2.2,2.648632802,12554,-0.374573997
Smederevo,2018,1.719635588,0.155090909,1.268595041,49.76652893,12.33766234,0.372102848,50,0.009895329,2.2,2.742173112,14866,-0.245106926
Smederevo,2019,1.733595339,0.155090909,1.444214876,51.65702479,10.40200219,0.384944257,44,0.074270687,2.2,2.824471879,5812,-0.486122437
Smederevo,2020,1.749950657,0.155090909,1.605371901,54.0392562,10.46066396,0.404380334,44,0.484644535,2.2,2.759488747,2451,-0.302053745
Smederevo,2021,1.749950657,0.155090909,1.944214876,56.47107438,10.62353352,0.439275296,38,0.674674255,2.4,2.805936586,3440,-0.304194921
VelikaPlana,2011,4.060871266,0.306301449,0.597101449,22.46376812,6.918300494,0.250086469,87,0,1.2,0.89430671,14420,-0.327626589
VelikaPlana,2012,4.507874599,0.326591304,0.857971014,23.68115942,6.837817823,0.267034584,98,0.071611948,1.3,1.837385805,11336,-0.352267746
VelikaPlana,2013,6.469439728,0.306301449,0.910144928,24.44057971,7.440327574,0.247243506,95,0.102142215,1.3,1.963428737,15101,-0.391383064
VelikaPlana,2014,6.539979808,0.306301449,0.95942029,25,8.101968703,0.24725796,90,0.021983847,1.3,2.149628529,9646,-0.426927445
VelikaPlana,2015,6.604827815,0.306301449,1.034782609,25.40869565,8.615635594,0.306237239,84,0.354056741,1.1,2.258054711,8237,-0.309095185
VelikaPlana,2016,6.670416517,0.306315942,0.965217391,26.25217391,8.82973794,0.279343826,81,0.941821552,1.2,2.278567017,7840,-0.370400753
VelikaPlana,2017,4.463550478,0.306585507,0.979710145,27.40869565,9.551570674,0.298999482,86,0.050933035,1.2,2.615384615,4606,-0.543085764
VelikaPlana,2018,4.510815789,0.306318841,0.788405797,27.69855072,11.26315789,0.319552075,78,9.877947368,1.1,2.749156897,4462,-0.470648966
VelikaPlana,2019,4.555653006,0.306318841,0.947826087,29.34202899,10.20570882,0.346697433,71,0,1.2,2.741396264,15892,-0.354418639
VelikaPlana,2020,4.605099135,0.306318841,1.055072464,30.51014493,10.23588201,0.354749539,69,0.077857181,1.1,2.630884808,6310,-0.343374088
VelikaPlana,2021,4.605099135,0.306318841,1.063768116,31.48695652,10.73277036,0.363450827,63,0.041977663,1.2,2.983166128,10871,-0.34425928
SmederevskaPalanka,2011,5.145852777,0.392042755,0.520190024,22.6935867,7.823824937,0.283241171,79,0.152882305,2.9,2.179117963,1288,-0.243686298
SmederevskaPalanka,2012,5.209533945,0.392755344,0.790973872,23.6888361,7.770928295,0.257339107,87,0.481215237,3.1,2.153044686,1003,-0.353969566
SmederevskaPalanka,2013,6.352343194,0.392755344,0.947743468,23.98812352,8.254549151,0.25171952,85,0.396299685,3,2.232527682,362,-0.388159848
SmederevskaPalanka,2014,6.435580424,0.393705463,0.935866983,24.03562945,8.804591553,0.250900397,80,0.001439629,3,2.235423274,281,-0.452433346
SmederevskaPalanka,2015,6.52715475,0.393705463,0.921615202,24.6128266,9.117653195,0.290335894,81,0.001439629,3.1,2.265677596,334,-0.432992833
SmederevskaPalanka,2016,6.62501853,0.393705463,0.909738717,24.32541568,9.783782639,0.309588774,80,7.214417314,3.1,2.384977721,164,-0.44185401
SmederevskaPalanka,2017,5.305631352,0.393705463,0.885985748,26.23515439,10.05521776,0.315366477,79,0,3.2,2.541476755,253,-0.504829896
SmederevskaPalanka,2018,5.388996792,0.393705463,0.774346793,26.59619952,11.43530541,0.316015253,80,0.022281387,3.2,2.515410274,57,-0.45793075
SmederevskaPalanka,2019,4.102284827,0.283135392,0.779097387,27.63420428,9.516415262,0.311183201,72,0.168522626,3.3,2.645687646,0,-0.386431247
SmederevskaPalanka,2020,4.519293656,0.283135392,0.7695962,29.24703088,9.066101351,0.315740675,69,1.107552829,3.2,2.496031746,139,-0.307861464
SmederevskaPalanka,2021,4.519293656,0.283135392,0.805225653,30.23752969,9.25691972,0.33099002,69,1.55213047,3.3,2.816759286,471,-0.305573006
Vranje,2012,6.980568578,0.594278063,0.654651163,20.49651163,31.93963806,0.426549708,105,1.314016994,3.9,2.483396617,7349,-0.195972713
Vranje,2013,6.980568578,0.597228251,0.654651163,20.49651163,31.93963806,0.430035808,108,0.083442159,3.9,2.440140105,7158,-0.283587904
Vranje,2014,6.986083286,0.592163101,0.775581395,20.6744186,37.51406073,0.422480389,106,1.228469945,3.8,2.435485019,7766,-0.363137727
Vranje,2015,7.040418957,0.598077365,0.804651163,21.04767442,38.22993206,0.392113976,108,0.693436368,3.7,2.745265288,4301,-0.243751985
Vranje,2016,7.165546295,0.614303398,0.755813953,21.79767442,34.67406378,0.390028195,101,1.222229891,3.6,2.769128899,8977,-0.238218308
Vranje,2017,7.165546295,0.632004525,0.852325581,22.70465116,37.53969066,0.399351449,87,1.740558178,3.5,2.769035533,11427,-0.194484308
Vranje,2018,7.165546295,0.632004525,0.78372093,22.76976744,34.41936472,0.417734954,69,0.94109097,3.5,2.894546004,11391,-0.20043765
Vranje,2019,7.425432794,0.727574751,0.865116279,23.63023256,36.61056982,0.432710162,77,0.478831809,3.5,2.908562247,17046,-0.132828429
Vranje,2020,7.116647119,0.618537686,0.965116279,24.54651163,39.31785883,0.435560502,72,1.060772069,3.6,2.526830784,6455,-0.198724204
Vranje,2021,5.07661475,0.618537686,1.037209302,25.42325581,40.79765824,0.432850409,84,1.073046774,3.6,2.744322228,14835,-0.200728626
VranjskaBanja,2012,5.07661475,2.631503228,0.654651163,20.49651163,31.93963806,0.182755966,105,0.648963182,3.9,1.628390075,4874,
VranjskaBanja,2013,5.07661475,2.635791107,0.654651163,20.49651163,31.93963806,0.19420651,108,0.657237758,3.9,1.504515352,4943,
VranjskaBanja,2014,5.07661475,2.635791107,0.775581395,20.6744186,37.51406073,0.18460082,106,0.664932249,3.8,1.701063164,5769,
VranjskaBanja,2015,5.07661475,2.635791107,0.804651163,21.04767442,38.22993206,0.218785062,108,0.671851041,3.7,1.762395364,3962,
VranjskaBanja,2016,5.07661475,2.640078985,0.755813953,21.79767442,34.67406378,0.289954338,101,0.67966759,3.6,1.760956175,3637,
VranjskaBanja,2017,5.07661475,2.640078985,0.852325581,22.70465116,37.53969066,0.320291777,87,0.686053014,3.5,1.755434783,3422,
VranjskaBanja,2018,5.07661475,2.640078985,0.78372093,22.76976744,34.41936472,0.256535672,69,0.693029036,3.5,2.025783972,3628,
VranjskaBanja,2019,5.07661475,2.640078985,0.865116279,23.63023256,36.61056982,0.278502747,108,0.70247366,3.5,2.10966811,4416,
VranjskaBanja,2020,5.07661475,2.640078985,0.965116279,24.54651163,39.31785883,0.275048085,102,0.712592937,3.6,1.880530973,2907,
VranjskaBanja,2021,5.07661475,2.640078985,1.037209302,25.42325581,40.79765824,0.267745953,116,0.726777251,3.6,2.015197568,2631,
Bosilegrad,2011,66.98159509,0.756392294,0.007005254,1.325744308,5.27607362,0.231936623,177,0,2,1.076863654,411,-0.454840435
Bosilegrad,2012,77.25181295,0.882416813,0.012259194,1.336252189,5.12628157,0.253191489,187,0,2,1.158781075,565,-0.505201733
Bosilegrad,2013,72.44342741,0.882416813,0.010507881,1.367775832,5.466564963,0.254609651,194,0,1.9,1.051839465,1027,-0.533182037
Bosilegrad,2014,87.52231854,0.966129597,0.017513135,1.338003503,5.822227973,0.25663011,197,0,1.9,0.62962963,745,-0.494145132
Bosilegrad,2015,89.74169742,0.974010508,0.017513135,1.290718039,6.062203479,0.303030303,197,0,2,1.402985075,1285,-0.429531866
Bosilegrad,2016,92.97032362,0.974010508,0.014010508,1.269702277,7.788371156,0.307788162,200,0,1.7,1.121047877,783,-0.514170547
